Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P0CY72,89438,Conotoxin O1 superfamily,80,fragment,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Conus bullatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus bullatus,marine,marine
A6YR33,1736779,,45,,,Bromination; Disulfide bond; Hydroxylation,Disulfide bond:4; Bromination:2; Hydroxylation:2,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Californiconus californicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,Californiconus californicus,marine,marine
P0CH24,369967,Conotoxin A superfamily,66,fragment,,Cleavage on pair of basic residues,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Conus achatinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus achatinus,marine,marine
Q9TWL8,6492,,42,,,Disulfide bond,,GO:0016042 (lipid catabolic process); GO:0005576 (extracellular region),GO:0016042 (lipid catabolic process),GO:0005576 (extracellular region),,1: Evidence at protein level,both,Conus magus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus magus,marine,marine
P05487,6493,Vasopressin/oxytocin family,9,,,Amidation; Disulfide bond,Amidation:1; Disulfide bond:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Conus striatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus striatus,marine,marine
P0DL14,96794,CRISP family,30,fragment,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
Q3SB03,196418,CRISP family,238,,,Disulfide bond,Disulfide bond:8,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Hoplocephalus stephensii,Chordata,Lepidosauria,Squamata,Elapidae,Hoplocephalus,Hoplocephalus stephensii,terrestrial,terrestrial
Q9BPG7,6494,Conotoxin T superfamily,63,,,Cleavage on pair of basic residues; Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:2; Pyrrolidone carboxylic acid:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
Q9BHA6,89451,Conotoxin T superfamily,77,,,Disulfide bond,Disulfide bond:2,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Conus arenatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus arenatus,marine,marine
Q68IP5,42752,Conotoxin T superfamily,54,fragment,,Cleavage on pair of basic residues; Disulfide bond; Gamma-carboxyglutamic acid,Disulfide bond:2; Gamma-carboxyglutamic acid:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
P81755,6494,Conotoxin T superfamily,67,,,Bromination; Disulfide bond; Gamma-carboxyglutamic acid; Glycoprotein; Hydroxylation,Disulfide bond:2; Gamma-carboxyglutamic acid:2; Bromination:1; Glycosylation:1; Hydroxylation:1,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,1: Evidence at protein level,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
P85255,379576,Cytoinsectotoxin family,129,,,,,GO:0050829 (defense response to Gram-negative bacterium); GO:0050830 (defense response to Gram-positive bacterium); GO:0044179 (hemolysis in other organism); GO:0005576 (extracellular region),GO:0050829 (defense response to Gram-negative bacterium); GO:0050830 (defense response to Gram-positive bacterium); GO:0044179 (hemolysis in other organism),GO:0005576 (extracellular region),,1: Evidence at protein level,both,Lachesana tarabaevi,Arthropoda,Arachnida,Araneae,Zodariidae,Lachesana,Lachesana tarabaevi,terrestrial,terrestrial
P86402,34648,Short scorpion toxin superfamily,35,,,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,1: Evidence at protein level,both,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
D2Y170,1736779,,76,,,Disulfide bond; Hydroxylation,Hydroxylation:4; Disulfide bond:2,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Californiconus californicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,Californiconus californicus,marine,marine
G1C1T2,1736779,,69,fragment,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Californiconus californicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,Californiconus californicus,marine,marine
P0CI41,1736779,,13,,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,1: Evidence at protein level,both,Californiconus californicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,Californiconus californicus,marine,marine
D3JWK4,1736779,,55,fragment,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Californiconus californicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,Californiconus californicus,marine,marine
Q8T0W2,135724,Protease inhibitor I19 family,203,,,Disulfide bond,Disulfide bond:6,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
P0CE29,101309,Conotoxin D superfamily,95,,,Disulfide bond; Gamma-carboxyglutamic acid; Hydroxylation,Gamma-carboxyglutamic acid:1; Hydroxylation:1,GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Conus mustelinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus mustelinus,marine,marine
P0DM45,289020,,23,,,Amidation; Disulfide bond; Hydroxylation,Hydroxylation:2; Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Conus cancellatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus cancellatus,marine,marine
Q5I4E6,6494,Conotoxin I2 superfamily,82,,,Amidation; Cleavage on pair of basic residues; Disulfide bond; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:5; Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
E3P6P2,70142,Cystatin family,141,,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0004869 (cysteine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004869 (cysteine-type endopeptidase inhibitor activity),1: Evidence at protein level,venom_tissue,Notechis scutatus scutatus,Chordata,Lepidosauria,Squamata,Elapidae,Notechis,Notechis scutatus,terrestrial,terrestrial
P84523,317381,Frog skin active peptide (FSAP) family,7,,,Amidation; Hydroxylation,Amidation:1; Hydroxylation:1,GO:0006952 (defense response); GO:0007218 (neuropeptide signaling pathway); GO:0005576 (extracellular region),GO:0006952 (defense response); GO:0007218 (neuropeptide signaling pathway),GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Pithecopus hypochondrialis,Chordata,Amphibia,Anura,Hylidae,Pithecopus,Pithecopus hypochondrialis,terrestrial,terrestrial
P0C6A8,209528,Disintegrin family,65,,,Disulfide bond,Disulfide bond:6,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Macrovipera lebetina obtusa,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
D2Y2B5,209901,Huwentoxin-1 family,90,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y2E7,209901,AVIT (prokineticin) family,84,,,Disulfide bond,Disulfide bond:5,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y295,209901,Magi-1 superfamily,113,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),,GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y282,209901,Magi-1 superfamily,113,,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y299,209901,Magi-1 superfamily,117,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),,GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y228,209901,Huwentoxin-2 family,85,,LD(50) is 1.41 mg/kg into mice by intracerebroventricular injection. Dose that paralyzes insect (cockroaches) (ED(50)) is 16 mg/kg.,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y2J3,209901,Huwentoxin-2 family,85,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,3: Inferred from homology,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y1Z6,209901,Huwentoxin-1 family,83,,,Amidation; Disulfide bond,Disulfide bond:3; Amidation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y240,209901,Huwentoxin-1 family,87,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y2N2,209901,Huwentoxin-1 family,87,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),3: Inferred from homology,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
D2Y2F1,209901,Huwentoxin-1 family,86,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
W4VSB0,1295018,,120,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Trittame loki,Arthropoda,Arachnida,Araneae,Barychelidae,Trittame,Trittame loki,terrestrial,terrestrial
B1P1F8,278060,Huwentoxin-1 family,83,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Chilobrachys guangxiensis,Arthropoda,Arachnida,Araneae,Theraphosidae,Chilobrachys,Chilobrachys guangxiensis,terrestrial,terrestrial
B1P1F0,278060,Huwentoxin-1 family,83,,,Amidation; Disulfide bond,Disulfide bond:3; Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Chilobrachys guangxiensis,Arthropoda,Arachnida,Araneae,Theraphosidae,Chilobrachys,Chilobrachys guangxiensis,terrestrial,terrestrial
B1P1I1,278060,Spider toxin Tx2 family,116,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Chilobrachys guangxiensis,Arthropoda,Arachnida,Araneae,Theraphosidae,Chilobrachys,Chilobrachys guangxiensis,terrestrial,terrestrial
P0DN01,51769,Sea anemone type 1 potassium channel toxin family,80,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0042151 (nematocyst),,GO:0005576 (extracellular region); GO:0042151 (nematocyst),,3: Inferred from homology,kw_toxin,Anemonia viridis,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia viridis,marine,marine
D9U2A8,172552,Short scorpion toxin superfamily,60,,,Disulfide bond,Disulfide bond:3,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Lychas mucronatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Lychas,Lychas mucronatus,terrestrial,terrestrial
B8XH45,539894,Short scorpion toxin superfamily,62,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Buthus israelis,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus israelis,terrestrial,terrestrial
P45628,6884,Short scorpion toxin superfamily,59,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
