Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
Q9PS34,8657,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja oxiana,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja oxiana,terrestrial,terrestrial
Q98965,8656,Snake toxin family,82,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
O73858,33626,Snake toxin family,62,fragment,,,Disulfide bond:4,,,,,,both,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
O73859,33626,Snake toxin family,62,fragment,,,Disulfide bond:4,,,,,,both,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
Q91124,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q9GNN8,112899,Jellyfish toxin family,463,,LD(50) is 5-25 ug/kg by intraperitoneal injection into crayfish.,,,,,,,,kw_toxin,Alatina alata,Cnidaria,Cubozoa,Carybdeida,Alatinidae,Alatina,Alatina alata,marine,marine
P58762,130731,Jellyfish toxin family,462,,LD(50) is 80 ug/kg by intraperitoneal injection into crayfish.,,,,,,,,kw_toxin,Chiropsoides quadrigatus,Cnidaria,Cubozoa,Chirodropida,Chiropsalmidae,Chiropsoides,Chiropsoides quadrigatus,marine,marine
Q02454,33626,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
Q8T0W5,135724,Contains 1 TIL (trypsin inhibitory-like) domain,85,,,,Disulfide bond:5,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W4,135724,Contains 1 BPTI/Kunitz inhibitor domain,77,,,,Disulfide bond:3,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W3,135724,,63,,,,Disulfide bond:3,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W2,135724,Protease inhibitor I19 family,203,,,,,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W1,135724,,115,,,,,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8T0W0,135724,Contains 1 TIL (trypsin inhibitory-like) domain,77,,,,Disulfide bond:5,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
Q8MMH0,135724,,109,,,,,,,,,,venom_tissue,Pimpla hypochondriaca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla hypochondriaca,terrestrial,terrestrial
P01453,8641,Snake toxin family,60,,LD(50) is 4.14 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P84197,101314,,44,,,,,,,,,,both,Conus regius,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus regius,marine,marine
P62394,8642,Snake toxin family,62,,LD(50) is 25.2 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja haje haje,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja haje,terrestrial,terrestrial
P84698,348592,,34,fragment,,Amidation; Bromination; Hydroxylation,Hydroxylation:5; Amidation:1; Bromination:1,,,,,,both,Conasprella delessertii,Mollusca,Gastropoda,Neogastropoda,Conidae,Conasprella,Conasprella delessertii,marine,marine
P62390,8641,Snake toxin family,62,,LD(50) is 25.2 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P84705,351365,,27,,,,Disulfide bond:2,,,,,,both,Conus anabathrum floridanus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus anabathrum,marine,marine
P84704,257347,,27,,,,Disulfide bond:2,,,,,,both,Conus villepinii,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus villepinii,marine,marine
P84706,351365,,27,,,,Disulfide bond:2,,,,,,both,Conus anabathrum floridanus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus anabathrum,marine,marine
P84707,351365,,27,,,,Disulfide bond:2,,,,,,both,Conus anabathrum floridanus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus anabathrum,marine,marine
Q91136,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q91135,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58623,89764,Conotoxin M superfamily,14,,,,Disulfide bond:3,,,,,,both,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
Q98957,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58624,89764,Conotoxin M superfamily,15,,,,Disulfide bond:3,,,,,,both,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
Q98956,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P79810,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98958,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01471,8626,Snake toxin family,61,,,,Disulfide bond:4,,,,,,both,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P01455,8641,Snake toxin family,60,,LD(50) is 3 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01448,8643,Snake toxin family,60,,LD(50) is 1.37 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P01467,8644,Snake toxin family,60,,LD(50) is 0.83 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P01447,35670,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P01456,8655,Snake toxin family,60,,LD(50) is 2.9 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,both,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P01451,8657,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja oxiana,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja oxiana,terrestrial,terrestrial
P01468,8658,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja pallida,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja pallida,terrestrial,terrestrial
P83345,195058,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja sagittifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sagittifera,terrestrial,terrestrial
P58625,89764,,30,,,,,,,,,,both,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
Q9U619,35631,Conotoxin A superfamily,62,,,Amidation,Disulfide bond:2; Amidation:1,,,,,,both,Conus imperialis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus imperialis,marine,marine
P81727,89764,Conotoxin P superfamily,27,,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,,both,Conus betulinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus betulinus,marine,marine
P69770,42752,,50,,,Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:5,,,,,,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
P24776,8626,Snake toxin family,61,,LD(50) is 3.8 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P01462,8641,Snake toxin family,60,,LD(50) is 1.98 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01445,8649,Snake toxin family,60,,LD(50) is 1.2 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P01474,8643,Snake toxin family,61,,LD(50) is 6.25 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P01469,8644,Snake toxin family,60,,LD(50) is 1.11 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P01440,35670,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P01463,8655,Snake toxin family,60,,LD(50) is 1.5 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,both,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P01441,8657,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja oxiana,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja oxiana,terrestrial,terrestrial
P58841,101313,Conotoxin M superfamily,15,,,Amidation; Hydroxylation,Disulfide bond:3; Amidation:1; Hydroxylation:1,,,,,,both,Conus quercinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus quercinus,marine,marine
Q98959,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58842,101313,Conotoxin M superfamily,15,,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,,both,Conus quercinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus quercinus,marine,marine
Q98960,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98962,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P24777,8626,Snake toxin family,61,,LD(50) is 2.5 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P01459,8641,Snake toxin family,60,,LD(50) is 2.98 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01446,8649,Snake toxin family,60,,"LD(50) of the glycosylated and non-glycosylated forms are 13.4 +/- 0.7 and 5.8 +/- 0.3 nmol/g by intra-abdominal injection into the cricket G.assimilis, respectively. LD(50) of the glycosylated and non-glycosylated forms are 15 +/- 1 and 0.16 +/- 0.01 uM for human HL-60 cells, respectively.",Glycoprotein,Disulfide bond:4; Glycosylation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,,both,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P01473,8643,Snake toxin family,61,,LD(50) is 12 mg/kg by intraperitoneal injection.,,Disulfide bond:4,,,,,,both,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P01470,8644,Snake toxin family,60,,LD(50) is 1.82 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P24780,35670,Snake toxin family,60,,LD(50) is 40 to 55 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,both,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P01458,8655,Snake toxin family,60,,LD(50) is 1.6 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,both,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P01461,8641,Snake toxin family,60,,LD(50) is 4.0 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01452,8644,Snake toxin family,60,,LD(50) is 1.97 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
Q6PN86,42752,Conotoxin T superfamily,64,,,Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:1,,,,,,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
Q6PN85,42752,Conotoxin T superfamily,65,,,Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:1,,,,,,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
Q9U6Z9,37336,Conotoxin T superfamily,63,,,,Disulfide bond:2,,,,,,both,Conus gloriamaris,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus gloriamaris,marine,marine
Q9U6Z5,35631,Conotoxin T superfamily,62,,,Amidation,Disulfide bond:2; Amidation:1,,,,,,both,Conus imperialis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus imperialis,marine,marine
Q9U700,6494,Conotoxin T superfamily,62,,,Amidation,Disulfide bond:2; Amidation:1,,,,,,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
Q9U6Z8,37336,Conotoxin T superfamily,62,,,Amidation,Disulfide bond:2; Amidation:1,,,,,,both,Conus gloriamaris,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus gloriamaris,marine,marine
Q6PN84,42752,Conotoxin T superfamily,66,,,Amidation; Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Disulfide bond:2; Gamma-carboxyglutamic acid:2; Amidation:1,,,,,,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
Q6PN83,42752,Conotoxin T superfamily,64,,,Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Disulfide bond:2; Gamma-carboxyglutamic acid:2,,,,,,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
Q6PN82,42752,Conotoxin T superfamily,62,,,Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:1,,,,,,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
Q68IP5,42752,Conotoxin T superfamily,54,fragment,,Cleavage on pair of basic residues; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:1,,,,,,both,Conus marmoreus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus marmoreus,marine,marine
P58848,89437,Conotoxin T superfamily,11,,,,Disulfide bond:2,,,,,,both,Conus aulicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus aulicus,marine,marine
Q9U6Z6,41690,Conotoxin T superfamily,63,,,Amidation,Disulfide bond:2; Amidation:1,,,,,,both,Conus purpurascens,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus purpurascens,marine,marine
P69765,319920,Conotoxin T superfamily,54,fragment,,Amidation; Hydroxylation,Disulfide bond:2; Amidation:1; Hydroxylation:1,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P60307,8656,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P58849,89437,Conotoxin T superfamily,11,,,,Disulfide bond:2,,,,,,both,Conus aulicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus aulicus,marine,marine
P69766,319920,Conotoxin T superfamily,54,fragment,,,Disulfide bond:2,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P69767,319920,Conotoxin T superfamily,53,fragment,,,Disulfide bond:2,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P60308,8656,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P69768,319920,Conotoxin T superfamily,55,fragment,,Amidation,Disulfide bond:2; Amidation:1,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P60309,8656,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P07525,8656,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98961,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01464,8641,Snake toxin family,60,,LD(50) is 1.82 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P01457,8642,Snake toxin family,60,,LD(50) is 2.6 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,both,Naja haje haje,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja haje,terrestrial,terrestrial
P24779,8649,Snake toxin family,60,,,,Disulfide bond:4,,,,,,both,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
P25517,8644,Snake toxin family,60,,LD(50) is 2.85 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja mossambica,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja mossambica,terrestrial,terrestrial
P58843,101313,Conotoxin O superfamily,25,,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,,both,Conus quercinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus quercinus,marine,marine
P69758,319920,Conotoxin O superfamily,75,,,,Disulfide bond:3,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P69759,319920,Conotoxin O superfamily,77,,,,Disulfide bond:3,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P69760,319920,Conotoxin O superfamily,76,,,,Disulfide bond:3,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P69761,319920,Conotoxin O superfamily,81,,,,Disulfide bond:3,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P69762,319920,Conotoxin O superfamily,77,,,,Disulfide bond:3,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P69763,319920,Conotoxin O superfamily,76,,,,Disulfide bond:3,,,,,,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P80245,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01465,8641,Snake toxin family,60,,LD(50) is 5.09 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P24160,6494,Conotoxin O superfamily,27,,,Amidation; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:2; Amidation:1,,,,,,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
P58923,6495,Conotoxin O superfamily,30,,,Hydroxylation,Disulfide bond:3; Hydroxylation:2,,,,,,both,Conus tulipa,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus tulipa,marine,marine
Q91126,8656,Snake toxin family,83,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q91996,8656,Snake toxin family,83,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P49122,8656,Snake toxin family,82,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01466,8641,Snake toxin family,60,,LD(50) is 2.61 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P49123,8656,Snake toxin family,81,,,,Disulfide bond:4,,,,,,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P01460,8641,Snake toxin family,60,,LD(50) is 2.6 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
Q9GU57,37336,Conotoxin P superfamily,88,,,Amidation; Cleavage on pair of basic residues,Disulfide bond:3; Amidation:1,,,,,,both,Conus gloriamaris,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus gloriamaris,marine,marine
